protein_Id	description	nrPeptides	fasta.id	Protein.Group.2	IDcolumn	CON	REV	modelName	contrast	diff	std.error	avgAbd	statistic	df	p.value	conf.low	conf.high	sigma	FDR
E9PRG8	Uncharacterized protein C11orf98 OS=Homo sapiens OX=9606 GN=C11orf98 PE=4 SV=2	4	sp|E9PRG8|CK098_HUMAN	E9PRG8	E9PRG8	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.300533263302598	0.218494240294777	21.2008481399901	1.43076834744317	9.1429929367117	0.18577282339956	-0.369855295121391	0.970921821726586	0.297055926395283	0.394991376498651
L0R6Q1	SLC35A4 upstream open reading frame protein OS=Homo sapiens OX=9606 GN=SLC35A4 PE=3 SV=1	5	sp|L0R6Q1|S35U4_HUMAN	L0R6Q1	L0R6Q1	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.350313924652473	0.255124343837265	21.504135739124	-1.48691908212075	9.1429929367117	0.170685921594157	-1.10223703963367	0.401609190328723	0.333184710108819	0.392379109926931
L0R819	ASNSD1 upstream open reading frame protein OS=Homo sapiens OX=9606 GN=ASDURF PE=1 SV=1	7	sp|L0R819|ASURF_HUMAN	L0R819	L0R819	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-1.05425716902814	0.470644098432915	21.772374472567	-2.65098479309188	9.1429929367117	0.0260917658594267	-2.32349408944096	0.214979751384679	0.562411670769998	0.392285553390184
L0R8F8	MIEF1 upstream open reading frame protein OS=Homo sapiens OX=9606 GN=MIEF1 PE=1 SV=1	3	sp|L0R8F8|MIDUO_HUMAN	L0R8F8	L0R8F8	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0666373597681271	0.199833918230157	19.5248207508413	-0.337438268059078	9.1429929367117	0.743404348947137	-0.696907624906193	0.563632905369939	0.279279106329224	0.811649761809866
O00115	Deoxyribonuclease-2-alpha OS=Homo sapiens OX=9606 GN=DNASE2 PE=1 SV=2	4	sp|O00115|DNS2A_HUMAN	O00115	O00115	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.778297403878071	0.392976105241676	21.3508076170319	-2.30374720829234	9.1429929367117	0.0462816994127035	-1.85653415408356	0.299939346327415	0.47777757045662	0.392285553390184
O00116	Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1	27	sp|O00116|ADAS_HUMAN	O00116	O00116	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.255491031135866	0.164763887945794	21.3970318084241	1.46036790709036	9.1429929367117	0.177681322766581	-0.302872119217407	0.813854181489138	0.24741633909014	0.393991538064227
O00124	UBX domain-containing protein 8 OS=Homo sapiens OX=9606 GN=UBXN8 PE=1 SV=2	1	sp|O00124|UBXN8_HUMAN	O00124	O00124	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0105390546883896	0.064805087297954	18.8783784389622	0.0845198971466976	9.1429929367117	0.934464877278874	-0.387427035571881	0.40850514494866	0.176342785285733	0.95371366690055
O00139	Kinesin-like protein KIF2A OS=Homo sapiens OX=9606 GN=KIF2A PE=1 SV=3	19	sp|O00139|KIF2A_HUMAN	O00139	O00139	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.277617517636162	0.20116529485126	20.6197527507608	1.39952712477215	9.1429929367117	0.194656712360126	-0.355477530590761	0.910712565863085	0.280530796183984	0.397271989892051
O00142	Thymidine kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=TK2 PE=1 SV=4	3	sp|O00142|KITM_HUMAN	O00142	O00142	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.438303725781952	0.250964187849882	18.0921525284771	1.88399057148645	9.1429929367117	0.0917042792775634	-0.304202000915088	1.18080945247899	0.329011770451927	0.392285553390184
O00148	ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2	8	sp|O00148|DX39A_HUMAN	O00148	O00148	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.386227446354761	0.240531925447264	21.2797212805117	1.7142897463856	9.1429929367117	0.120092943390081	-0.332827826564167	1.10528271927369	0.318620638049812	0.392285553390184
O00151	PDZ and LIM domain protein 1 OS=Homo sapiens OX=9606 GN=PDLIM1 PE=1 SV=4	23	sp|O00151|PDLI1_HUMAN	O00151	O00151	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.814011219828401	0.355068462314813	22.5568947252711	-2.63370676614267	9.1429929367117	0.0268467275062412	-1.80044137851	0.172418938853196	0.43709714452806	0.392285553390184
O00154	Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3	12	sp|O00154|BACH_HUMAN	O00154	O00154	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.272544168549561	0.199646866958795	22.2340335909473	1.38097767577869	9.1429929367117	0.20010222147718	-0.357329721879495	0.902418058978617	0.279103468701009	0.398622375610324
O00159	Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4	47	sp|O00159|MYO1C_HUMAN	O00159	O00159	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.316923119707531	0.223222456219556	22.5819967861254	1.48589419096532	9.1429929367117	0.170951412380035	-0.363798286376586	0.997644525791648	0.301634515327643	0.392766787714076
O00161	Synaptosomal-associated protein 23 OS=Homo sapiens OX=9606 GN=SNAP23 PE=1 SV=1	10	sp|O00161|SNP23_HUMAN	O00161	O00161	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.117522500603174	0.0975343625805597	20.0366043576654	-0.851810065121595	9.1429929367117	0.416072570123448	-0.557855898328107	0.322810897121761	0.195116166199895	0.545634990989666
O00165	HCLS1-associated protein X-1 OS=Homo sapiens OX=9606 GN=HAX1 PE=1 SV=2	6	sp|O00165|HAX1_HUMAN	O00165	O00165	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.269328810023161	0.192981891265774	20.4795452687515	1.39580304758271	9.1429929367117	0.195739676922365	-0.346502889611859	0.885160509658181	0.272881232443355	0.397271989892051
O00170	AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=3	15	sp|O00170|AIP_HUMAN	O00170	O00170	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.626632718931205	0.360823621070758	20.860355922163	-1.99935271224266	9.1429929367117	0.0761372793538531	-1.62692523927309	0.373659801410679	0.443239696684235	0.392285553390184
O00178	GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP1 PE=1 SV=3	7	sp|O00178|GTPB1_HUMAN	O00178	O00178	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.368630717277925	0.206434522287158	18.7307170642054	1.82592969441222	9.1429929367117	0.100627844407366	-0.275702973255394	1.01296440781124	0.285510751852679	0.392285553390184
O00186	Syntaxin-binding protein 3 OS=Homo sapiens OX=9606 GN=STXBP3 PE=1 SV=2	13	sp|O00186|STXB3_HUMAN	O00186	O00186	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.4023272426516	0.204523029613401	20.2086664814173	2.00556128794597	9.1429929367117	0.0753749604707551	-0.237918755938826	1.04257324124203	0.283699454357135	0.392285553390184
O00189	AP-4 complex subunit mu-1 OS=Homo sapiens OX=9606 GN=AP4M1 PE=1 SV=2	3	sp|O00189|AP4M1_HUMAN	O00189	O00189	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.256712225152794	0.158246216694868	19.2010755097599	1.5016299542562	9.1429929367117	0.166914807401282	-0.288903650539092	0.80232810084468	0.241767893220993	0.392285553390184
O00193	Small acidic protein OS=Homo sapiens OX=9606 GN=SMAP PE=1 SV=1	3	sp|O00193|SMAP_HUMAN	O00193	O00193	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.596458474945675	0.367739075752601	19.792239751678	-1.87183638295406	9.1429929367117	0.0935086506721334	-1.61344617304796	0.420529223156609	0.450637498203415	0.392285553390184
O00194	Ras-related protein Rab-27B OS=Homo sapiens OX=9606 GN=RAB27B PE=1 SV=4	4	sp|O00194|RB27B_HUMAN	O00194	O00194	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.333632551465175	0.180181859150512	20.9036367934923	1.80678655583023	9.1429929367117	0.103743228189583	-0.25570611577577	0.92297121870612	0.261141902793483	0.392285553390184
O00203	AP-3 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP3B1 PE=1 SV=3	28	sp|O00203|AP3B1_HUMAN	O00203	O00203	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.355570024558478	0.197820705867762	20.5014793341694	1.81278728182351	9.1429929367117	0.102757145104963	-0.27044054564487	0.981580594761826	0.277391592574561	0.392285553390184
O00204	Sulfotransferase 2B1 OS=Homo sapiens OX=9606 GN=SULT2B1 PE=1 SV=2	10	sp|O00204|ST2B1_HUMAN	O00204	O00204	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.198294541796931	0.134176418841686	21.559239950668	1.26410319836668	9.1429929367117	0.237467964203603	-0.302352437501062	0.698941521094925	0.221841722033548	0.415721708820666
O00213	Amyloid beta precursor protein binding family B member 1 OS=Homo sapiens OX=9606 GN=APBB1 PE=1 SV=2	4	sp|O00213|APBB1_HUMAN	O00213	O00213	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.1705722805537	0.168203186150656	18.1354764103908	0.963225187929262	9.1429929367117	0.360217069929442	-0.394604089228615	0.735748650336015	0.250435345282589	0.500113617699999
O00214	Galectin-8 OS=Homo sapiens OX=9606 GN=LGALS8 PE=1 SV=4	4	sp|O00214|LEG8_HUMAN	O00214	O00214	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.192525015544392	0.21517232596869	19.3122266876438	0.926546720017161	9.1429929367117	0.37797081197113	-0.470642453697184	0.855692484785967	0.293856189004616	0.513343069243281
O00217	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS8 PE=1 SV=1	6	sp|O00217|NDUS8_HUMAN	O00217	O00217	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.740900719010375	0.440811398406903	20.8296854181305	-1.97795533777426	9.1429929367117	0.0788211726308867	-1.93639335546567	0.454591917444923	0.529734835355537	0.392285553390184
O00220	Tumor necrosis factor receptor superfamily member 10A OS=Homo sapiens OX=9606 GN=TNFRSF10A PE=1 SV=3	3	sp|O00220|TR10A_HUMAN	O00220	O00220	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.177911950930991	0.159515278674691	20.0610654451989	1.03601039665541	9.1429929367117	0.326820285719935	-0.370168584230821	0.725992486092802	0.242860008670888	0.472622424656527
O00231	26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11 PE=1 SV=3	29	sp|O00231|PSD11_HUMAN	O00231	O00231	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.312747892015371	0.204013079396957	22.1922693435692	1.56167212724736	9.1429929367117	0.152273539144149	-0.326409626972995	0.951905411003737	0.283217138075794	0.392285553390184
O00232	26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3	21	sp|O00232|PSD12_HUMAN	O00232	O00232	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.372189242860434	0.210311454579044	21.3959853443184	1.82003482617551	9.1429929367117	0.101577788954558	-0.280471496819108	1.02484998253998	0.289200551249144	0.392285553390184
O00233	26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=3	10	sp|O00233|PSMD9_HUMAN	O00233	O00233	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.518606336764653	0.238411056671946	21.8151517913143	-2.31712497862274	9.1429929367117	0.0452732963861559	-1.23292456099453	0.195711887465228	0.316521604035848	0.392285553390184
O00244	Copper transport protein ATOX1 OS=Homo sapiens OX=9606 GN=ATOX1 PE=1 SV=1	4	sp|O00244|ATOX1_HUMAN	O00244	O00244	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.572396798175848	0.497850761204972	21.0405337417946	-1.36655347237704	9.1429929367117	0.204426138440859	-1.9092198812427	0.764426284890999	0.592359780573502	0.400319809963491
O00255	Menin OS=Homo sapiens OX=9606 GN=MEN1 PE=1 SV=4	3	sp|O00255|MEN1_HUMAN	O00255	O00255	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.404221454732293	0.194339816622174	19.8829178851314	2.08524431767674	9.1429929367117	0.0662162305138957	-0.214458128793853	1.02290103825844	0.274143158496409	0.392285553390184
O00257	E3 SUMO-protein ligase CBX4 OS=Homo sapiens OX=9606 GN=CBX4 PE=1 SV=3	4	sp|O00257|CBX4_HUMAN	O00257	O00257	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0979365993141539	0.1388089104873	19.2797160339007	-0.614064715143192	9.1429929367117	0.554142611316108	-0.606955896478104	0.411082697849796	0.225551580455944	0.65831938432024
O00258	Guided entry of tail-anchored proteins factor 1 OS=Homo sapiens OX=9606 GN=GET1 PE=1 SV=2	2	sp|O00258|GET1_HUMAN	O00258	O00258	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.307602261557851	0.303206005647381	19.2890755844052	1.13752841298762	9.1429929367117	0.284248728924611	-0.555437174890557	1.17064169800626	0.382421471978199	0.444727265607059
O00264	Membrane-associated progesterone receptor component 1 OS=Homo sapiens OX=9606 GN=PGRMC1 PE=1 SV=3	9	sp|O00264|PGRC1_HUMAN	O00264	O00264	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.63734685461478	0.399203971385984	22.2638442220644	-1.86033494279028	9.1429929367117	0.095246705531567	-1.7307695237108	0.456075814481242	0.484506604160293	0.392285553390184
O00267	Transcription elongation factor SPT5 OS=Homo sapiens OX=9606 GN=SUPT5H PE=1 SV=1	35	sp|O00267|SPT5H_HUMAN	O00267	O00267	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.15245810324562	0.111805404974177	21.257858681577	1.05216922325839	9.1429929367117	0.319734234234958	-0.309995628542617	0.614911835033856	0.204917909151468	0.468578883701417
O00268	Transcription initiation factor TFIID subunit 4 OS=Homo sapiens OX=9606 GN=TAF4 PE=1 SV=2	7	sp|O00268|TAF4_HUMAN	O00268	O00268	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.175269124328838	0.136085031606296	18.0000400788015	-1.10971219437967	9.1429929367117	0.295456015583811	-0.679347919591998	0.328809670934323	0.223362394273461	0.452275696764971
O00273	DNA fragmentation factor subunit alpha OS=Homo sapiens OX=9606 GN=DFFA PE=1 SV=1	13	sp|O00273|DFFA_HUMAN	O00273	O00273	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.415925076802703	0.267601097540708	21.4363551682325	-1.70104368332373	9.1429929367117	0.122619032202835	-1.19629946798877	0.364449314383361	0.345791757326382	0.392285553390184
O00287	Regulatory factor X-associated protein OS=Homo sapiens OX=9606 GN=RFXAP PE=1 SV=1	4	sp|O00287|RFXAP_HUMAN	O00287	O00287	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.273104541978059	0.8564161302497	17.1307991343352	-0.399593113846446	8.1429929367117	0.699732762709834	-2.33035279257988	1.78414370862376	0.894854714446662	0.777188895463674
O00291	Huntingtin-interacting protein 1 OS=Homo sapiens OX=9606 GN=HIP1 PE=1 SV=5	19	sp|O00291|HIP1_HUMAN	O00291	O00291	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.236796941631353	0.128928984447011	19.9367082431798	1.5381338136783	9.1429929367117	0.157872013886595	-0.254546699109515	0.728140582372221	0.217719318960093	0.392285553390184
O00299	Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4	16	sp|O00299|CLIC1_HUMAN	O00299	O00299	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.327911486268179	0.206633985383574	23.0132027895603	-1.62315983695115	9.1429929367117	0.138475181775821	-0.972672414388352	0.316849441851993	0.285700065133102	0.392285553390184
O00303	Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1	14	sp|O00303|EIF3F_HUMAN	O00303	O00303	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.524011194523924	0.316898719077992	23.8571138136472	-1.86795547481575	9.1429929367117	0.0940917716361222	-1.4193293991595	0.371307010111656	0.39672451946648	0.392285553390184
O00330	Pyruvate dehydrogenase protein X component, mitochondrial OS=Homo sapiens OX=9606 GN=PDHX PE=1 SV=3	12	sp|O00330|ODPX_HUMAN	O00330	O00330	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0151374165749647	0.0344410166653868	20.2761053286498	-0.129941854090951	9.1429929367117	0.899426398212841	-0.386934581354129	0.356659748204199	0.164747070675337	0.931053821746542
O00399	Dynactin subunit 6 OS=Homo sapiens OX=9606 GN=DCTN6 PE=1 SV=1	3	sp|O00399|DCTN6_HUMAN	O00399	O00399	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.201083784506051	0.621466197232238	19.6908018402193	-0.389704837418115	9.1429929367117	0.705677304469197	-1.8478980627422	1.4457304937301	0.729720003235832	0.781367627328117
O00400	Acetyl-coenzyme A transporter 1 OS=Homo sapiens OX=9606 GN=SLC33A1 PE=1 SV=1	4	sp|O00400|ACATN_HUMAN	O00400	O00400	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.387214796585918	0.180832501189278	19.6689185445726	2.09223725699338	9.1429929367117	0.0654655216295298	-0.203454482154538	0.977884075326375	0.261731510158782	0.392285553390184
O00401	Actin nucleation-promoting factor WASL OS=Homo sapiens OX=9606 GN=WASL PE=1 SV=2	8	sp|O00401|WASL_HUMAN	O00401	O00401	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.246895579985761	0.102141912108936	20.8971578658919	1.76179186643666	9.1429929367117	0.111421224872933	-0.200366505665712	0.694157665637235	0.198186337647272	0.392285553390184
O00410	Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4	38	sp|O00410|IPO5_HUMAN	O00410	O00410	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.190509362814117	0.146815452297535	21.8410675431726	1.16074752153826	9.1429929367117	0.275153685917164	-0.333310460405353	0.714329186033587	0.232109842710443	0.439303103800626
O00411	DNA-directed RNA polymerase, mitochondrial OS=Homo sapiens OX=9606 GN=POLRMT PE=1 SV=2	23	sp|O00411|RPOM_HUMAN	O00411	O00411	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.27767718144614	0.150324666926474	19.6764384121231	1.67076142900025	9.1429929367117	0.128577058835382	-0.252754092556057	0.808108455448336	0.23503944318229	0.392285553390184
O00418	Eukaryotic elongation factor 2 kinase OS=Homo sapiens OX=9606 GN=EEF2K PE=1 SV=2	5	sp|O00418|EF2K_HUMAN	O00418	O00418	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.177618848599003	0.170702087954267	18.2044319281672	0.994245653208678	9.1429929367117	0.345686467722226	-0.392543742864567	0.747781440062574	0.252644790360559	0.488716758086929
O00422	Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1	8	sp|O00422|SAP18_HUMAN	O00422	O00422	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.184549061835669	0.225652222520988	19.7642818525732	0.858530946787016	9.1429929367117	0.412540466368701	-0.501506449522518	0.870604573193857	0.303998111131551	0.542758066787061
O00423	Echinoderm microtubule-associated protein-like 1 OS=Homo sapiens OX=9606 GN=EML1 PE=1 SV=3	20	sp|O00423|EMAL1_HUMAN	O00423	O00423	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.144647839421127	0.1207081882514	20.0554921562052	0.967460667915753	9.1429929367117	0.358206959723632	-0.332531908538495	0.621827587380749	0.211443155325398	0.498448938883403
O00425	Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2	21	sp|O00425|IF2B3_HUMAN	O00425	O00425	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.313420526758155	0.207302978749073	20.7008711434059	1.54798710568372	9.1429929367117	0.155506607325043	-0.332774286205966	0.959615339722276	0.286335433958108	0.392285553390184
O00429	Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2	36	sp|O00429|DNM1L_HUMAN	O00429	O00429	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.234510525071018	0.112628871385881	20.8637411901208	1.61378869696928	9.1429929367117	0.140502926761032	-0.229276975567832	0.698298025709868	0.205508915570861	0.392285553390184
O00442	RNA 3'-terminal phosphate cyclase OS=Homo sapiens OX=9606 GN=RTCA PE=1 SV=1	9	sp|O00442|RTCA_HUMAN	O00442	O00442	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.402793951505184	0.23717560978106	20.6094531613918	1.80664365251501	9.1429929367117	0.103766817870543	-0.308769791725652	1.11435769473602	0.315301065745586	0.392285553390184
O00443	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha OS=Homo sapiens OX=9606 GN=PIK3C2A PE=1 SV=2	23	sp|O00443|P3C2A_HUMAN	O00443	O00443	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.274759638944693	0.161227136021959	19.0528773157598	1.59028466952306	9.1429929367117	0.145706601828788	-0.276658991032454	0.826178268921839	0.244339152124792	0.392285553390184
O00458	Interferon-related developmental regulator 1 OS=Homo sapiens OX=9606 GN=IFRD1 PE=1 SV=4	2	sp|O00458|IFRD1_HUMAN	O00458	O00458	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.368164620996141	0.348108626480186	17.5399895326657	1.21172806022324	9.1429929367117	0.256001253579712	-0.601541769204348	1.33787101119663	0.429686674172398	0.424322287794645
O00459	Phosphatidylinositol 3-kinase regulatory subunit beta OS=Homo sapiens OX=9606 GN=PIK3R2 PE=1 SV=2	4	sp|O00459|P85B_HUMAN	O00459	O00459	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.325820140062692	0.229471112974364	18.8343237184103	1.49736279794987	9.1429929367117	0.168001084680457	-0.368651087621257	1.02029136774664	0.307727199848855	0.392285553390184
O00461	Golgi integral membrane protein 4 OS=Homo sapiens OX=9606 GN=GOLIM4 PE=1 SV=1	14	sp|O00461|GOLI4_HUMAN	O00461	O00461	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.166977004987159	0.143856423316961	20.4678929028221	1.02819730913625	9.1429929367117	0.330289081786267	-0.351325817969835	0.685279827944153	0.229665204293962	0.475345171015861
O00468	Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6	12	sp|O00468|AGRIN_HUMAN	O00468	O00468	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0779856958184011	0.0738112086818924	19.7814097514594	0.609567733931979	9.1429929367117	0.556991225969541	-0.330330259873564	0.486301651510366	0.180928914964178	0.660716880605194
O00469	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 OS=Homo sapiens OX=9606 GN=PLOD2 PE=1 SV=2	25	sp|O00469|PLOD2_HUMAN	O00469	O00469	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.324866295530152	0.184554362942816	22.2787839859569	1.73291908723455	9.1429929367117	0.116620789766565	-0.273448498080722	0.923181089141026	0.265119314849155	0.392285553390184
O00471	Exocyst complex component 5 OS=Homo sapiens OX=9606 GN=EXOC5 PE=1 SV=1	15	sp|O00471|EXOC5_HUMAN	O00471	O00471	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.280563350058513	0.141546268275369	19.9623385787521	1.74197849918924	9.1429929367117	0.114965787254488	-0.233470262652366	0.794596962769393	0.227773474208924	0.392285553390184
